LAMMPS data file via write_data, version 2 Aug 2023, timestep = 0, units = lj

6000 atoms
2 atom types

0 10 xlo xhi
0 20 ylo yhi
0 30 zlo zhi

Masses

1 1
2 1

Pair Coeffs # lj/cut/coul/long

1 1 1
2 1 1

Atoms # charge

42 1 -1 2.5821312410286175 2.096668673060488 1.08067775219287 0 0 0
86 1 -1 1.357251370756003 0.23461524898195588 2.6183014562886577 0 0 0
166 1 -1 2.0845645731846054 1.6176166908521428 1.918505792857313 0 0 0
194 1 -1 0.4196501467123129 0.4025661817047641 2.138377131968484 0 0 0
203 1 -1 2.923196538108678 1.11423379264282 1.4231669029522318 0 0 0
243 1 -1 2.161121752984978 0.5634123198867763 1.9846566930095657 0 0 0
261 1 -1 1.4896429928980948 2.0616982070252 1.0727341831471766 0 0 0
322 1 -1 0.15168817373976656 2.308552535183062 2.7636395522791415 0 0 0
3002 2 1 1.7580205888593257 2.5958273196301267 2.137063879198984 0 0 0
3032 2 1 1.8744625636181504 1.0983510975820228 1.0130746865004354 0 0 0
3102 2 1 0.4513804971806486 1.6632253337167033 1.0625092586485922 0 0 0
3126 2 1 3.096838262374278 2.0167227144337727 2.0417366688746177 0 0 0
3142 2 1 0.7079014353830039 1.0264501831119266 2.9571247153426565 0 0 0
3182 2 1 1.146647775635773 1.1280862660000632 1.8572869760432444 0 0 0
3208 2 1 1.799141043206204 2.8603779398032865 0.39428335170963924 0 0 0
3226 2 1 1.062022944173085 2.8347353213841067 2.944995566801274 0 0 0
3069 2 1 3.329691243777099 2.864176712509862 1.4384124901496371 0 0 0
144 1 -1 0.8083895416394864 2.199858706630215 1.9015294458706118 1 0 0
3047 2 1 0.10593806973283577 1.4397354990761666 2.119611222531589 1 0 0
1228 1 -1 1.0502199428813996 1.4520167018612766 0.20617504709625634 0 0 1
3071 2 1 0.5245111388812301 3.1893041871994514 2.111814471018974 0 0 0
3238 2 1 1.1447333663214736 3.032694370588566 1.258918382431406 0 0 0
1576 1 -1 0.9439339735648291 0.5706032714176238 0.8608241011395761 0 1 0
1 1 -1 0.8983214153115697 3.551988262192989 0.32714430159063423 0 0 0
4363 2 1 2.752987748580301 0.9721523816925247 0.3857812972362391 0 0 1
3302 2 1 2.0788621501717564 1.7909027473325445 0.1496924684635105 0 0 0
